Wavelength,Intensity
400.55018339446485,3020.43779633595
400.79026342114037,2490.4127550343396
401.03034344781594,1894.6269860163793
401.2704234744915,1378.395101318355
401.510503501167,974.9767542109782
401.75058352784265,689.0583454611976
401.99066355451816,463.20506428912097
402.23074358119374,283.1931938216815
402.4708236078693,312.07081771208334
402.7109036345448,193.9212267774253
402.95098366122045,176.5286531704767
403.19106368789596,184.95497950116484
403.43114371457153,149.86692294042476
403.6712237412471,92.05090024306723
403.9113037679226,235.14324204294397
404.15138379459825,166.89209247753627
404.39146382127376,205.78255560788932
404.63154384794933,249.3547634491454
404.8716238746249,158.71645101838936
405.1117039013004,243.6224413933529
405.351783927976,154.22891730457548
405.59186395465156,225.75345830738692
405.83194398132713,339.97165006180165
406.0720240080027,204.10224140572186
406.3121040346782,205.6484394908889
406.5521840613538,176.9801036662877
406.79226408802936,219.48404988303636
407.03234411470487,243.95804538245577
407.2724241413805,132.55034729578702
407.512504168056,176.05616427789442
407.7525841947316,205.83823998881886
407.99266422140715,160.55565312544493
408.23274424808267,205.23311970014052
408.4728242747583,259.9826578951827
408.7129043014338,218.8590667434197
408.9529843281094,309.2432840413082
409.19306435478495,243.82241745326996
409.43314438146047,159.38617483074034
409.6732244081361,235.8262088865452
409.9133044348116,215.7664271982303
410.1533844614872,235.96509262853928
410.39346448816275,249.33959185611425
410.63354451483826,261.3238369042271
410.87362454151383,289.47087030001234
411.1137045681894,186.54200255361002
411.353784594865,240.87325509977947
411.59386462154055,118.19408831970232
411.83394464821606,267.66212065474775
412.07402467489163,276.39325895985303
412.3141047015672,142.70696957549362
412.5541847282427,209.66274379842662
412.79426475491834,223.14241934956465
413.03434478159386,172.5579720852895
413.27442480826943,182.74261824944116
413.514504834945,224.94734229766814
413.7545848616205,251.5889820748628
413.99466488829614,183.5949052657573
414.23474491497166,216.7142569105823
414.4748249416472,195.20493767435883
414.7149049683228,167.9466843197628
414.9549849949983,253.58319592275467
415.19506502167394,243.2135677865628
415.43514504834945,204.23471868139004
415.675225075025,214.6359986077626
415.9153051017006,98.12229477599924
416.1553851283761,171.36183576404676
416.3954651550517,208.52250487108603
416.63554518172725,270.47681341139844
416.87562520840277,195.10373199776558
417.1157052350784,146.04878175901527
417.3557852617539,195.5586778111188
417.5958652884295,142.46485358481917
417.83594531510505,117.23459362667491
418.07602534178056,236.91760440086975
418.3161053684562,197.06344991059996
418.5561853951317,185.14342581935026
418.7962654218073,216.00612604279533
419.03634544848285,193.99284643605176
419.27642547515836,261.78689445171864
419.516505501834,184.2366522221824
419.7565855285095,187.45744099553616
419.9966655551851,167.5910474675548
420.23674558186065,327.283780313988
420.47682560853616,172.99248099068046
420.7169056352118,122.12678793227296
420.9569856618873,211.8863976769791
421.1970656885629,216.21571127976324
421.43714571523844,223.99897009596373
421.67722574191396,170.004656369397
421.91730576858953,183.87663086518904
422.1573857952651,192.08892022783712
422.3974658219406,235.58631459477942
422.63754584861624,210.3276484829207
422.87762587529176,156.84318847497616
423.1177059019673,258.9062815299942
423.3577859286429,267.295967155768
423.5978659553184,155.28187667448935
423.83794598199404,221.46218136712292
424.07802600866955,288.04448749017905
424.3181060353451,99.71306135199592
424.5581860620207,285.1985409010149
424.7982660886962,124.41495220238696
425.03834611537184,221.92005767927205
425.27842614204735,223.0746459298856
425.5185061687229,217.14030802695646
425.7585861953985,211.9872478779875
425.998666222074,182.70821930937635
426.2387462487496,138.24521346557543
426.47882627542515,205.50576874373766
426.7189063021007,173.24320475169253
426.9589863287763,298.2784222418607
427.1990663554518,76.24684216408335
427.4391463821274,282.89813731453785
427.67922640880295,293.065184279422
427.91930643547846,209.46050897210148
428.1593864621541,128.24264588882824
428.3994664888296,195.53825603688836
428.6395465155052,184.55268753988835
428.87962654218074,244.45273655782378
429.11970656885626,173.22916095317294
429.3597865955319,284.0807085749959
429.5998666222074,51.1423372374328
429.839946648883,240.01672514860996
430.08002667555854,200.38983343024415
430.32010670223406,193.75021475441966
430.5601867289097,145.91065255809588
430.8002667555852,175.61130735484244
431.04034678226077,209.02189731834727
431.28042680893634,139.7396845192071
431.52050683561185,196.45246108626895
431.7605868622874,163.53530772631242
432.000666888963,230.2763153170518
432.24074691563857,123.8036957136829
432.48082694231414,210.69118191134558
432.72090696898965,167.8045333789028
432.9609869956652,307.5124629838377
433.2010670223408,185.0064085615571
433.4411470490163,229.9812048841062
433.68122707569194,202.82962763289171
433.92130710236745,182.5329744773885
434.161387129043,176.53337090336848
434.4014671557186,113.4897178486321
434.6415471823941,192.02460901375548
434.88162720906973,202.51335204755236
435.12170723574525,230.01714667398937
435.3617872624208,224.59418308850354
435.6018672890964,262.04239530449337
435.8419473157719,135.30827931842236
436.08202734244753,204.30818314287703
436.32210736912305,156.56581750068676
436.5621873957986,154.905764409765
436.8022674224742,209.29247597142842
437.0423474491497,333.2522259079747
437.2824274758253,153.39447072366934
437.52250750250084,182.7499035669134
437.7625875291764,244.79516878779273
438.002667555852,208.74384275844488
438.2427475825275,142.1523020292378
438.48282760920307,141.71362408096286
438.72290763587864,71.45553141065253
438.96298766255416,257.7172036179434
439.2030676892298,103.36170800813353
439.4431477159053,280.22619553405707
439.68322774258087,268.5819792323487
439.92330776925644,154.28358724959455
440.16338779593195,266.72783343795476
440.4034678226076,173.37071796605613
440.6435478492831,211.38743905584607
440.88362787595867,235.69531549987818
441.12370790263424,244.01057882466648
441.36378792930975,264.8096379118473
441.6038679559854,178.38641812431774
441.8439479826609,216.44724388180592
442.08402800933646,172.27258007445633
442.32410803601203,170.78027368878028
442.56418806268755,250.3491659453019
442.8042680893631,272.0181208126418
443.0443481160387,253.09379542481486
443.2844281427142,187.2582037189136
443.52450816938983,118.27283160482396
443.76458819606535,168.16362280980445
444.0046682227409,171.43385983223826
444.2447482494165,183.53172554203928
444.484828276092,224.90218952617755
444.72490830276763,184.40409738944922
444.96498832944314,163.7860142501517
445.2050683561187,229.15986804133084
445.4451483827943,143.7534855289118
445.6852284094698,211.66474489698865
445.92530843614543,143.5323184052349
446.16538846282094,184.48273584590964
446.4054684894965,195.56120831392826
446.6455485161721,190.24226717491138
446.8856285428476,221.46187145780283
447.12570856952317,214.43867714565815
447.36578859619874,102.29348759357299
447.6058686228743,260.40020039301146
447.8459486495499,209.72865658581108
448.0860286762254,181.99657364609152
448.32610870290097,209.88684248205777
448.56618872957654,140.88503346714066
448.8062687562521,84.53370230820592
449.0463487829276,241.42625884150252
449.2864288096032,238.34670353925637
449.52650883627877,211.9349429675476
449.76658886295434,93.63495096851202
450.0066688896299,185.21634069285867
450.2467489163054,198.41167678117947
450.486828942981,156.95821072458884
450.72690896965656,211.4541412820862
450.96698899633213,155.4607176256949
451.2070690230077,191.52605074371635
451.4471490496832,260.21411828694306
451.6872290763588,210.67771843906198
451.92730910303436,154.21552676074813
452.16738912970993,146.2309789558887
452.40746915638545,170.27469848953479
452.647549183061,159.17891373172222
452.8876292097366,177.61594938893884
453.12770923641216,247.03098294610393
453.36778926308773,222.4574683647418
453.60786928976324,165.16026776572613
453.8479493164388,126.69344930483241
454.0880293431144,169.96711915345378
454.32810936978996,140.4592341844931
454.56818939646547,186.02682564733618
454.80826942314104,296.0780838454604
455.0483494498166,153.36643716717023
455.2884294764922,235.10178080634185
455.52850950316775,296.9926781773827
455.76858952984327,182.38444218329082
456.00866955651884,181.76000050851695
456.2487495831944,215.70180606394732
456.48882960987,157.13450222455216
456.72890963654555,144.29220246988262
456.96898966322107,208.89568206412258
457.20906968989664,206.74599585272912
457.4491497165722,103.74133168628956
457.6892297432478,183.96275677786846
457.9293097699233,220.12420417590639
458.16938979659886,327.92933211516083
458.40946982327443,178.07841745816327
458.64954984995,147.44972095786238
458.8896298766256,271.28151471859707
459.1297099033011,197.4435115655882
459.36978992997666,308.0458669748488
459.60986995665223,114.96767043847957
459.8499499833278,228.9391127410906
460.0900300100033,265.44182561891233
460.3301100366789,296.1882867404344
460.57019006335446,144.90169467650307
460.81027009003003,174.7270973077993
461.0503501167056,211.2621992493889
461.2904301433811,249.3421948793512
461.5305101700567,205.74228365081197
461.77059019673226,301.19068989907083
462.0106702234078,245.26404654177634
462.25075025008334,183.99172307087505
462.4908302767589,199.39159999662115
462.7309103034345,217.93566976549621
462.97099033011006,154.5067068094286
463.2110703567856,129.13213869766673
463.45115038346114,170.70109620825656
463.6912304101367,165.6486238555761
463.9313104368123,169.27875149924745
464.17139046348785,190.51111379639016
464.4114704901634,178.55791530342034
464.65155051683894,154.23773658988665
464.8916305435145,170.06974517260005
465.1317105701901,201.52422602355003
465.37179059686565,281.6634933745346
465.61187062354117,201.64534580088392
465.85195065021674,271.35842993991366
466.0920306768923,210.98735040752695
466.3321107035679,258.13387632115183
466.57219073024345,150.18834722656462
466.81227075691896,261.3167573958767
467.05235078359453,201.27760578956472
467.2924308102701,223.89722636365792
467.5325108369457,279.9564766472437
467.7725908636212,246.0709809752997
468.01267089029676,254.36334152678455
468.25275091697233,188.2873260795911
468.4928309436479,190.14778913675858
468.7329109703235,268.21176416486526
468.972990996999,172.07666490751384
469.21307102367456,220.873964149181
469.45315105035013,176.36059321904563
469.6932310770257,313.32119817969294
469.93331110370127,228.25308162924756
470.1733911303768,241.46610535892546
470.41347115705236,175.87767305274875
470.6535511837279,221.38320118823208
470.8936312104035,266.45404091353225
471.133711237079,181.86378687986257
471.3737912637546,163.07984634662836
471.61387129043015,198.86976617603582
471.8539513171057,202.65199398643762
472.0940313437813,238.80934638070346
472.3341113704568,171.9457204943058
472.5741913971324,205.3629185133068
472.81427142380795,150.73468443083408
473.0543514504835,169.6035985347827
473.29443147715904,270.2163262318599
473.5345115038346,103.78894910264255
473.7745915305102,252.2681441973342
474.01467155718575,144.70986065856724
474.2547515838613,233.65256332731042
474.49483161053683,277.73433254148017
474.7349116372124,201.28546193175814
474.974991663888,233.40382132864386
475.21507169056355,175.57778494899813
475.45515171723906,195.30914266839318
475.69523174391463,180.11702579745912
475.9353117705902,169.46250623379356
476.1753917972658,152.23217742303547
476.41547182394135,155.83250361984832
476.65555185061686,144.31730468284076
476.89563187729243,258.05462338863344
477.135711903968,185.02893736967405
477.3757919306436,220.7107923963618
477.61587195731914,204.93610600434758
477.85595198399466,209.4650817565358
478.0960320106702,150.6424667156592
478.3361120373458,200.0452739347871
478.57619206402137,179.11148322328836
478.8162720906969,196.42533218853407
479.05635211737246,147.98314268409646
479.296432144048,183.75881248883564
479.5365121707236,223.46120050970777
479.77659219739917,284.4599567604774
480.0166722240747,170.5221844476141
480.25675225075025,239.66639436568562
480.4968322774258,180.44170397475614
480.7369123041014,263.0299921384878
480.9769923307769,197.8568050708821
481.2170723574525,267.05812585001905
481.45715238412805,216.45989069217103
481.6972324108036,165.6465817733958
481.9373124374792,153.07067103519168
482.1773924641547,41.019719659679275
482.4174724908303,194.11872012608026
482.65755251750585,155.2869092155901
482.8976325441814,182.17098331508933
483.137712570857,203.98455494160865
483.3777925975325,294.17423612599487
483.6178726242081,161.11244603367732
483.85795265088365,219.30292814276822
484.0980326775592,201.23486143235306
484.33811270423473,136.38010382201034
484.5781927309103,108.27663073315176
484.8182727575859,232.77223089213751
485.05835278426144,162.17262645628557
485.298432810937,201.90250759373598
485.53851283761253,150.96639077177693
485.7785928642881,113.85191128858499
486.01867289096367,162.17150706887145
486.25875291763924,168.48314537975557
486.49883294431476,181.53425250647564
486.7389129709903,242.36794556568975
486.9789929976659,121.06611737559072
487.21907302434147,280.7186774268335
487.45915305101704,180.41572297243997
487.69923307769255,169.13059710834142
487.9393131043681,171.63485819936233
488.1793931310437,113.47579874205603
488.41947315771927,224.89265027565222
488.6595531843948,194.20731716195195
488.89963321107035,242.56695453381255
489.1397132377459,112.28673546050722
489.3797932644215,200.61744743066222
489.61987329109706,187.60321256797005
489.8599533177726,212.60077584478165
490.10003334444815,253.82856831986618
490.3401133711237,117.94934695688436
490.5801933977993,231.0568196146833
490.82027342447486,305.4132045001579
491.0603534511504,181.1761765685533
491.30043347782595,221.2447417830686
491.5405135045015,172.94005824427276
491.7805935311771,254.62114141230398
492.0206735578526,171.85730939505493
492.2607535845282,135.1135655796316
492.50083361120375,267.2406839258711
492.7409136378793,165.5897295749
492.9809936645549,128.2700789385534
493.2210736912304,251.02666851777698
493.461153717906,223.86700032228904
493.70123374458154,233.05119966217185
493.9413137712571,250.86803860407286
494.1813937979326,227.86782356151295
494.4214738246082,137.28902807794123
494.66155385128377,151.34572218872552
494.90163387795934,270.68347231841216
495.1417139046349,144.0357419712455
495.3817939313104,200.85044020041573
495.621873957986,167.23015515439036
495.86195398466157,213.55966373577252
496.10203401133714,172.51232589981456
496.34211403801265,243.41945749980414
496.5821940646882,135.34906026986192
496.8222740913638,243.1509328456659
497.06235411803937,171.57502315176947
497.30243414471494,230.67648177513203
497.54251417139045,33.478224356486706
497.782594198066,222.98498064843972
498.0226742247416,165.43908176605586
498.26275425141716,191.85361960346333
498.50283427809273,259.1215202436251
498.74291430476825,257.08953256883115
498.9829943314438,200.48990580922865
499.2230743581194,163.29064800566513
499.46315438479496,293.3050779760358
499.7032344114705,320.53896416814996
499.94331443814605,127.24159822562197
500.1833944648216,321.44192637533075
500.4234744914972,176.0848216636793
500.66355451817276,251.55360626617832
500.9036345448483,177.2039417493066
501.14371457152384,292.5272293578323
501.3837945981994,204.7971634370375
501.623874624875,253.56245622403563
501.8639546515505,225.5909080304085
502.10403467822607,126.97098037975726
502.34411470490164,174.35510858178336
502.5841947315772,148.11133615042976
502.8242747582528,106.71153908936954
503.0643547849283,296.05180056740994
503.30443481160387,152.4052506254428
503.54451483827944,234.61013251454153
503.784594864955,177.8309924455582
504.0246748916306,220.2581958578635
504.2647549183061,207.1570728079626
504.50483494498167,289.2615497505642
504.74491497165724,228.43846058270515
504.9849949983328,111.90913293608537
505.2250750250083,184.51286945082245
505.4651550516839,193.6793510310402
505.70523507835946,208.5169948319929
505.94531510503504,246.082607395012
506.1853951317106,170.45987437818977
506.4254751583861,267.7920443495757
506.6655551850617,261.12838994406883
506.90563521173726,169.37545590543783
507.14571523841283,241.18128449186875
507.38579526508835,161.76705921016705
507.6258752917639,227.67561738011378
507.8659553184395,249.37967944014386
508.10603534511506,241.49373770972656
508.34611537179063,186.2506102335514
508.58619539846615,241.86380810048846
508.8262754251417,161.9681746372474
509.0663554518173,130.16316460930958
509.30643547849286,212.5096420312616
509.5465155051684,145.0342076616929
509.78659553184394,137.0921841322174
510.0266755585195,261.2653612394809
510.2667555851951,186.7839664335826
510.50683561187066,209.15636670600767
510.74691563854617,128.8169716714507
510.98699566522174,155.29702400711653
511.2270756918973,173.415466519205
511.4671557185729,118.36900696169552
511.70723574524845,214.89162200259463
511.94731577192397,212.92121327150278
512.1873957985995,162.85217011167563
512.4274758252751,187.66375127691995
512.6675558519507,208.01855060653054
512.9076358786263,235.4684844513766
513.1477159053018,140.96469773415234
513.3877959319773,202.67780023189908
513.6278759586529,216.69378554640335
513.8679559853285,176.4629179076278
514.108036012004,217.5596973335362
514.3481160386796,97.74496254111394
514.5881960653551,157.9038465422605
514.8282760920307,189.91055795000847
515.0683561187062,99.87936894844418
515.3084361453818,263.0857781527123
515.5485161720574,283.08412036695097
515.7885961987329,179.93480648739788
516.0286762254085,204.6158562361074
516.268756252084,213.95088137876658
516.5088362787596,251.07038492510458
516.7489163054352,145.51945011171136
516.9889963321107,242.80221686595203
517.2290763587863,182.96072574727825
517.4691563854618,179.61077767874545
517.7092364121374,244.70471206382615
517.949316438813,253.27353527823337
518.1893964654885,151.4106450621843
518.429476492164,228.36417686881333
518.6695565188396,260.23123095794404
518.9096365455152,185.44019321645752
519.1497165721908,219.82465396899423
519.3897965988663,220.3562719885238
519.6298766255418,102.10559651604297
519.8699566522174,199.4119024968994
520.110036678893,131.60737385913188
520.3501167055686,161.78099276239405
520.5901967322441,163.25369626849138
520.8302767589196,252.75622628086484
521.0703567855952,166.701901242431
521.3104368122708,193.2188501474092
521.5505168389464,225.12958860826942
521.7905968656219,160.7006240918293
522.0306768922974,236.5567902979074
522.270756918973,215.96200595054353
522.5108369456486,206.94372105204758
522.7509169723241,195.39898728043843
522.9909969989997,173.8355213641286
523.2310770256752,182.44927790194734
523.4711570523508,156.65979788707898
523.7112370790264,167.06855560661984
523.951317105702,191.4788529291214
524.1913971323775,189.0904196775744
524.431477159053,204.4287586772799
524.6715571857286,226.744091121037
524.9116372124042,94.37602857991503
525.1517172390797,302.35615134846387
525.3917972657553,296.74175139362507
525.6318772924308,190.191112234283
525.8719573191064,173.16449527914844
526.1120373457819,196.39197164256296
526.3521173724575,259.79095064578246
526.592197399133,234.2758985048931
526.8322774258086,196.6874407935166
527.0723574524842,236.0941604103079
527.3124374791597,206.34509231794254
527.5525175058353,140.15113544695652
527.7925975325109,105.8554676720794
528.0326775591864,266.9953615732623
528.2727575858619,174.32440011863275
528.5128376125375,192.05997347271173
528.7529176392131,224.31551841055972
528.9929976658887,167.56640388873274
529.2330776925642,218.16748827265616
529.4731577192397,125.35327304880714
529.7132377459153,159.1891267578338
529.9533177725909,153.2584267869782
530.1933977992664,235.31483810510747
530.433477825942,204.62595113800356
530.6735578526175,255.64993097730857
530.9136378792931,200.8750353112071
531.1537179059687,168.5164155729847
531.3937979326442,244.0065175116825
531.6338779593198,174.8682638350864
531.8739579859953,81.702382233271
532.1140380126709,134.3834910725825
532.3541180393465,168.005347881496
532.594198066022,141.87934680752198
532.8342780926976,199.71859207412217
533.0743581193731,271.36862988632623
533.3144381460487,116.88579330428153
533.5545181727243,170.06065131956743
533.7945981993998,220.88250984888649
534.0346782260754,234.42315415057277
534.2747582527509,245.52259607314522
534.5148382794265,280.1054347959617
534.7549183061021,222.67750600361538
534.9949983327776,235.27622860331803
535.2350783594532,218.1860306709881
535.4751583861287,130.243529872367
535.7152384128043,189.49969674977916
535.9553184394798,147.1821025709456
536.1953984661554,192.91715841706852
536.435478492831,174.98462880742255
536.6755585195065,233.02618735961306
536.9156385461821,215.95394807346645
537.1557185728576,147.73094247202548
537.3957985995332,247.37220108037025
537.6358786262088,255.8471075672109
537.8759586528843,233.5791586986711
538.1160386795599,214.1946266941098
538.3561187062354,115.55157209348417
538.596198732911,146.78803558309625
538.8362787595865,346.94747870030676
539.0763587862621,204.7770241051704
539.3164388129376,203.00343868128647
539.5565188396132,250.97368167064639
539.7965988662888,306.5663333864907
540.0366788929643,233.06881365537177
540.2767589196399,105.62955319422089
540.5168389463154,229.9991603487989
540.756918972991,205.66670086443094
540.9969989996666,186.44334582432776
541.2370790263421,129.96520969852384
541.4771590530177,229.48534199333184
541.7172390796932,235.6038436701823
541.9573191063688,207.37242529336984
542.1973991330444,207.54946378226566
542.4374791597199,210.200654674913
542.6775591863955,252.115097589467
542.917639213071,139.30423649820236
543.1577192397466,246.91990949600972
543.3977992664222,237.18247623882954
543.6378792930977,292.78622872797234
543.8779593197733,213.28613423693312
544.1180393464488,216.75673493778388
544.3581193731244,172.7733433742874
544.5981993998,306.92463394259244
544.8382794264755,121.66461615114225
545.078359453151,155.2558672316271
545.3184394798266,204.04224872566647
545.5585195065022,213.1736386869591
545.7985995331778,178.86789804518935
546.0386795598533,144.769972651956
546.2787595865288,215.82356586160287
546.5188396132044,235.8705237610583
546.75891963988,210.2366932308106
546.9989996665555,233.8366656261517
547.2390796932311,241.94191757564656
547.4791597199066,167.57298804586978
547.7192397465822,186.35195287627695
547.9593197732578,142.42740406899534
548.1993997999333,140.7612940959841
548.4394798266089,241.96176175609273
548.6795598532844,252.02671466675025
548.91963987996,68.7157848452496
549.1597199066355,179.47573446609906
549.3997999333111,184.57159679236955
549.6398799599867,193.19968110462244
549.8799599866622,278.6275717366945
550.1200400133378,212.73798364739173
550.3601200400133,313.03004354078945
550.6002000666889,239.7227206716298
550.8402800933645,198.85249340969614
551.08036012004,126.36504664864293
551.3204401467156,221.61000702834002
551.5605201733911,224.07739458332384
551.8006002000667,239.18486808704108
552.0406802267423,249.4460085543798
552.2807602534178,193.91853825968388
552.5208402800934,229.61708974912477
552.7609203067689,180.23359091702162
553.0010003334445,315.8781465498607
553.2410803601201,148.60530714762365
553.4811603867956,122.5306811162732
553.7212404134712,200.8465942521542
553.9613204401467,99.24271017776607
554.2014004668223,112.1104838139844
554.4414804934979,147.57962171022962
554.6815605201734,200.01307263452708
554.921640546849,235.93865189153234
555.1617205735245,271.7308421586978
555.4018006002001,176.8170756284261
555.6418806268757,241.5815895146384
555.8819606535512,196.8899599855381
556.1220406802267,234.39595075262676
556.3621207069023,129.0101347191933
556.6022007335779,218.61597383308822
556.8422807602534,186.817019648997
557.082360786929,243.77138543691302
557.3224408136045,219.24886881779673
557.5625208402801,231.40028406745532
557.8026008669557,186.4718187377064
558.0426808936312,248.03815303893992
558.2827609203068,291.85837286481706
558.5228409469823,207.19448414840855
558.7629209736579,131.71690197094273
559.0030010003335,190.31270135279308
559.243081027009,249.63820336754065
559.4831610536846,162.81890703942005
559.7232410803601,160.16362473335153
559.9633211070357,257.36214763298676
560.2034011337112,162.05915572951824
560.4434811603868,268.8269259861406
560.6835611870624,273.72448151283885
560.9236412137379,127.16463042970193
561.1637212404135,245.80943639802285
561.403801267089,175.24453895235735
561.6438812937646,183.35825125522112
561.8839613204402,201.75250538492864
562.1240413471157,269.3160077272838
562.3641213737912,167.18102454704768
562.6042014004668,295.44444126463503
562.8442814271424,283.6885795306792
563.084361453818,284.0191442903453
563.3244414804935,238.93902383907184
563.564521507169,181.90847437466678
563.8046015338446,209.02253837708736
564.0446815605202,168.93629269279043
564.2847615871958,340.1422024578752
564.5248416138713,219.98916885001842
564.7649216405468,193.04513868938508
565.0050016672224,220.8766694312955
565.245081693898,211.27698555473725
565.4851617205736,151.0866172601902
565.7252417472491,182.93132515816606
565.9653217739246,240.62826266308585
566.2054018006002,132.94609528222938
566.4454818272758,165.70281107330143
566.6855618539514,190.06825301885272
566.9256418806269,217.07410551032854
567.1657219073024,292.09061460252536
567.405801933978,176.49563204288856
567.6458819606536,230.54059889657734
567.8859619873291,206.29550928409978
568.1260420140047,175.4877541386423
568.3661220406802,199.78503250062457
568.6062020673558,229.06433092258607
568.8462820940314,247.76016159857707
569.0863621207069,202.90866844744156
569.3264421473825,138.3663568583021
569.566522174058,276.67781183810905
569.8066022007336,171.34802043616423
570.0466822274091,261.56779101425025
570.2867622540847,132.29080660199102
570.5268422807603,268.06734816348484
570.7669223074358,177.6429906671625
571.0070023341113,350.9478918892094
571.2470823607869,234.7031332138564
571.4871623874625,218.76189685041095
571.7272424141381,129.68805811306717
571.9673224408136,187.47990709881753
572.2074024674891,166.30081215860778
572.4474824941647,121.26026408542162
572.6875625208403,109.5034128350965
572.9276425475159,173.11860103128532
573.1677225741914,221.37539493465374
573.407802600867,264.2736623659637
573.6478826275425,133.33648284156803
573.8879626542181,263.83513906810316
574.1280426808937,213.5671968980799
574.3681227075692,274.53436397265915
574.6082027342447,241.4434625130213
574.8482827609203,174.95571165499902
575.0883627875959,224.82568368081158
575.3284428142715,251.33922749434993
575.568522840947,186.27847386246052
575.8086028676225,149.68333924917485
576.048682894298,208.30805708255917
576.2887629209737,60.79426233383898
576.5288429476493,225.8587859974948
576.7689229743248,96.30902441866071
577.0090030010003,189.58065182969318
577.2490830276759,173.36074104363806
577.4891630543515,192.72658323043512
577.7292430810271,67.43050877651797
577.9693231077026,210.6382159488844
578.2094031343781,115.60646797582451
578.4494831610536,176.88787956676748
578.6895631877293,219.87138488697434
578.9296432144048,158.90324571868024
579.1697232410804,96.17968760096191
579.4098032677559,249.63343879934615
579.6498832944314,223.7032197800326
579.8899633211071,132.0790763844123
580.1300433477826,219.78695560866714
580.3701233744582,158.93842173531488
580.6102034011337,234.20109803998423
580.8502834278092,223.3434352707809
581.0903634544848,113.588775476952
581.3304434811604,176.8514617669497
581.570523507836,134.9738750886372
581.8106035345115,228.78382711674368
582.050683561187,230.7490556332401
582.2907635878626,214.52655808045157
582.5308436145382,156.1070293907665
582.7709236412138,236.07407522248783
583.0110036678893,168.85000691007374
583.2510836945648,110.79643808585124
583.4911637212404,250.50779076113497
583.731243747916,247.0634189550343
583.9713237745916,146.38184940896747
584.2114038012671,230.70492147536982
584.4514838279426,169.2582509823894
584.6915638546182,228.1489552358335
584.9316438812938,226.94342997980152
585.1717239079694,266.26482631970134
585.4118039346449,238.234745134188
585.6518839613204,121.96525128903198
585.891963987996,137.8715175019777
586.1320440146716,191.53725536009128
586.3721240413472,210.07165240984207
586.6122040680227,218.71878627687533
586.8522840946982,214.49622723667437
587.0923641213737,123.23007469045812
587.3324441480494,240.96020617479914
587.572524174725,244.32930801829585
587.8126042014005,169.51403555580927
588.052684228076,139.26586316530725
588.2927642547515,243.06081196087246
588.5328442814272,165.35376381197744
588.7729243081027,201.5105504788682
589.0130043347783,175.00066900837714
589.2530843614538,145.14401759854434
589.4931643881293,169.84164000298998
589.733244414805,206.68985528670368
589.9733244414805,188.88700728636226
590.2134044681561,183.08172068958297
590.4534844948316,89.46390043701894
590.6935645215071,225.5071909400893
590.9336445481828,160.4631791816904
591.1737245748583,141.69933648326634
591.4138046015339,264.215326684117
591.6538846282094,176.92456430248617
591.8939646548849,210.36899002542145
592.1340446815605,208.52185675087307
592.3741247082361,189.18775138534482
592.6142047349117,136.60324618609064
592.8542847615872,163.44001717196568
593.0943647882627,166.20101163596252
593.3344448149383,134.8024554622512
593.5745248416139,227.74530541277528
593.8146048682895,209.87270418439527
594.054684894965,181.6834644423565
594.2947649216405,242.52741081619266
594.534844948316,191.5312517659257
594.7749249749917,183.12288921321533
595.0150050016673,183.54227401817073
595.2550850283428,184.1603582381734
595.4951650550183,230.575679301321
595.7352450816938,116.66305021375999
595.9753251083695,163.3110364426782
596.2154051350451,167.0777987138433
596.4554851617206,180.67192770526106
596.6955651883961,181.12845046032808
596.9356452150716,238.16541383063276
597.1757252417473,187.54550310503703
597.4158052684229,231.55854204788002
597.6558852950984,181.8711071034991
597.8959653217739,165.94970513936204
598.1360453484494,257.5855945437416
598.3761253751251,243.23168559669412
598.6162054018007,251.25800013144328
598.8562854284762,206.76502192299338
599.0963654551517,275.81634443646846
599.3364454818272,234.58707966356732
599.5765255085029,214.75853043657452
599.8166055351784,212.73783856951553
600.056685561854,177.23006479438413
600.2967655885295,240.06530919569855
600.536845615205,150.2683154331767
600.7769256418807,218.97756455627487
601.0170056685562,270.3667306789505
601.2570856952318,194.05536844485783
601.4971657219073,173.6430830989561
601.7372457485828,259.89157957445053
601.9773257752584,254.28378431369921
602.217405801934,134.2504413907564
602.4574858286096,198.28317213758885
602.6975658552851,220.14071311395912
602.9376458819606,239.125719867758
603.1777259086361,199.16831602706438
603.4178059353118,192.18289988513095
603.6578859619874,215.04606169173272
603.8979659886629,210.79863491383944
604.1380460153384,273.40087957811113
604.378126042014,152.46791305577472
604.6182060686896,166.77065277205412
604.8582860953652,190.4686749102494
605.0983661220407,253.7363609688644
605.3384461487162,248.59095954120943
605.5785261753917,264.66515427280365
605.8186062020674,278.7684221650742
606.058686228743,202.36469478826314
606.2987662554185,251.53960181767812
606.538846282094,231.27240198798782
606.7789263087695,286.16634677086773
607.0190063354452,147.8894620070567
607.2590863621208,228.95181155047374
607.4991663887963,209.66968236764453
607.7392464154718,252.1437961966559
607.9793264421473,187.84657462081626
608.219406468823,195.85459223410092
608.4594864954986,254.62940005367162
608.6995665221741,248.33935282912378
608.9396465488496,246.5638937005899
609.1797265755251,152.4399296553253
609.4198066022008,211.82215964939536
609.6598866288763,176.61793136019304
609.8999666555519,238.5021242006174
610.1400466822274,220.0942562365966
610.3801267089029,92.48497290101258
610.6202067355786,207.78641532318775
610.8602867622541,309.2554484736606
611.1003667889297,208.22959516577984
611.3404468156052,196.1519369667281
611.5805268422807,59.32214466113144
